"status","spc_latin","spc_common","boroname","latitude","longitude"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.72058104","-74.01216147"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.81590733","-73.93738446"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.80923305","-73.94313686"
"Alive","Quercus alba","white oak","Manhattan","40.73480623","-74.01013197"
"Alive","Quercus alba","white oak","Manhattan","40.73263804","-74.01032455"
"Alive","Liquidambar styraciflua","sweetgum","Manhattan","40.7488345","-74.00781009"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.71856934","-74.01257845"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.78666301","-73.97683736"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.78644159","-73.9763118"
"Alive","Quercus shumardii","Schumard's oak","Manhattan","40.73096571","-74.01048246"
"Alive","Quercus alba","white oak","Manhattan","40.73496565","-74.01011861"
"Alive","Quercus alba","white oak","Manhattan","40.78821755","-73.95227574"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.78924921","-73.97550099"
"Alive","Quercus phellos","willow oak","Manhattan","40.78041853","-73.97779272"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.78035731","-73.97764745"
"Alive","Quercus alba","white oak","Manhattan","40.73582362","-74.01004751"
"Alive","Quercus alba","white oak","Manhattan","40.78827797","-73.95249051"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.71820154","-74.01261478"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.78669627","-73.97691632"
"Alive","Acer rubrum","red maple","Manhattan","40.82676032","-73.94263748"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.81798091","-73.95395965"
"Alive","Quercus rubra","northern red oak","Manhattan","40.84588776","-73.93352153"
"Alive","Quercus shumardii","Schumard's oak","Manhattan","40.82599887","-73.94220034"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.77567391","-73.95076392"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.75928598","-73.96302423"
"Alive","Metasequoia glyptostroboides","dawn redwood","Manhattan","40.80445968","-73.94560222"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.82385575","-73.95499639"
"Alive","Ulmus parvifolia","Chinese elm","Manhattan","40.82816058","-73.93686802"
"Alive","Koelreuteria paniculata","golden raintree","Manhattan","40.78332637","-73.98446056"
"Alive","Koelreuteria paniculata","golden raintree","Manhattan","40.71571688","-74.01324268"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.84597187","-73.93372132"
"Alive","Quercus rubra","northern red oak","Manhattan","40.81906043","-73.93740415"
"Alive","Quercus palustris","pin oak","Manhattan","40.8232043","-73.94084294"
"Alive","Prunus","cherry","Manhattan","40.77121379","-73.99409479"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.81580445","-73.93713981"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.71884523","-74.0125185"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.71869631","-74.01255105"
"Alive","Gymnocladus dioicus","Kentucky coffeetree","Manhattan","40.74205626","-73.97801395"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.78172421","-73.97884962"
"Alive","Quercus alba","white oak","Manhattan","40.73415102","-74.0101869"
"Alive","Gymnocladus dioicus","Kentucky coffeetree","Manhattan","40.742171","-73.9779303"
"Alive","Metasequoia glyptostroboides","dawn redwood","Manhattan","40.77560234","-73.95059401"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.78084015","-73.97879315"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.82316845","-73.94052127"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.72141498","-74.01195553"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.76191843","-73.99509647"
"Alive","Eucommia ulmoides","hardy rubber tree","Manhattan","40.75925908","-73.96296047"
"Alive","Quercus phellos","willow oak","Manhattan","40.78099134","-73.9791519"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.72668567","-74.00338664"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.79283936","-73.93395475"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.72664621","-74.00343863"
"Alive","Ulmus parvifolia","Chinese elm","Manhattan","40.71959208","-73.99164445"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.81900014","-73.93744877"
"Alive","Gymnocladus dioicus","Kentucky coffeetree","Manhattan","40.71002706","-73.9918903"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.76427568","-73.9576696"
"Alive","Fraxinus pennsylvanica","green ash","Manhattan","40.82389391","-73.94030311"
"Alive","Quercus rubra","northern red oak","Manhattan","40.82311649","-73.94063519"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.77658614","-73.95094846"
"Alive","Quercus alba","white oak","Manhattan","40.73483965","-74.01012917"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.82729193","-73.94474279"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.82603594","-73.94316494"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.72675579","-74.00339391"
"Alive","Acer rubrum","red maple","Manhattan","40.81119348","-73.951399"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.8185073","-73.94549256"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.78502229","-73.97489128"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.82378713","-73.95505364"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.84865182","-73.93641508"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.73576372","-73.99784701"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.78672954","-73.97699528"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.78640167","-73.97621705"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.71830056","-74.01261997"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.79636201","-73.94952051"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.72121972","-74.01199563"
"Alive","Quercus rubra","northern red oak","Manhattan","40.84574137","-73.93317382"
"Alive","Quercus alba","white oak","Manhattan","40.73713363","-74.00994045"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.72317836","-73.98944605"
"Alive","Ulmus parvifolia","Chinese elm","Manhattan","40.82803319","-73.9365685"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.82724995","-73.94464329"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.82401479","-73.9548637"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.82393782","-73.95492792"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.7619458","-73.99516154"
"Alive","Liquidambar styraciflua","sweetgum","Manhattan","40.82252719","-73.93900132"
"Alive","Prunus cerasifera","purple-leaf plum","Manhattan","40.81142881","-73.95836191"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.71787849","-74.01269147"
"Alive","Quercus shumardii","Schumard's oak","Manhattan","40.73066693","-74.01050297"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.71968681","-73.9919591"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.71844777","-74.01259723"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.71838507","-74.01260692"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.8112227","-73.95146855"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.84860427","-73.93630308"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.72134013","-74.0119709"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.76134237","-73.96989154"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.82402465","-73.94061338"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.82306979","-73.94052468"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.80768326","-73.94504539"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.78663453","-73.97676977"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.72319672","-73.97691056"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.72642235","-74.00352998"
"Alive","Corylus colurna","Turkish hazelnut","Manhattan","40.8285839","-73.94244152"
"Alive","Tilia americana","American linden","Manhattan","40.80745205","-73.94449542"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.74470199","-73.97187326"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.78014303","-73.97713903"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.73170781","-74.00756634"
"Alive","Celtis occidentalis","common hackberry","Manhattan","40.77579974","-73.98382657"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.80926367","-73.94320951"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.75236241","-73.9647009"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.8076446","-73.94495341"
"Alive","Fraxinus pennsylvanica","green ash","Manhattan","40.78555316","-73.95634339"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.71874721","-74.01253992"
"Alive","Fraxinus pennsylvanica","green ash","Manhattan","40.77029743","-73.99463319"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.80547897","-73.93583817"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.72069534","-73.98069153"
"Alive","Acer platanoides","Norway maple","Manhattan","40.81530182","-73.95977216"
"Alive","Acer platanoides","Norway maple","Manhattan","40.81525425","-73.95980676"
"Alive","Acer platanoides","Norway maple","Manhattan","40.81493378","-73.96003983"
"Alive","Prunus cerasifera","purple-leaf plum","Manhattan","40.7809872","-73.98332224"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.79342541","-73.93303045"
"Alive","Quercus acutissima","sawtooth oak","Manhattan","40.76573058","-73.99413975"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.7927799","-73.93405125"
"Alive","Acer platanoides","Norway maple","Manhattan","40.81516873","-73.95986896"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.80997002","-73.93671983"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.79253405","-73.93442531"
"Alive","Acer platanoides","Norway maple","Manhattan","40.81504765","-73.95995702"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.79259789","-73.93433252"
"Alive","Acer platanoides","Norway maple","Manhattan","40.81473678","-73.9601831"
"Alive","Prunus","cherry","Manhattan","40.81815952","-73.95438408"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.76664223","-73.99688631"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.75422211","-74.00690774"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.8220395","-73.9534335"
"Alive","Quercus palustris","pin oak","Manhattan","40.74901186","-74.00789784"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.76446769","-73.95812024"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.80972851","-73.93614432"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.81795364","-73.95389486"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.71850392","-74.01258856"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.81584433","-73.93723463"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.82650726","-73.93830154"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.82664995","-73.93800907"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.74473638","-73.97195342"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.72632602","-74.00353341"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.78596696","-73.97613013"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.78480084","-73.95428156"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.82827482","-73.93713664"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.8174969","-73.94670512"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.76431593","-73.95776408"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.77643446","-73.95058845"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.84874558","-73.93663592"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.82378474","-73.94223266"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.76418725","-73.95746207"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.76371692","-73.95635831"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.82375467","-73.94216124"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.76039856","-73.96593703"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.77678199","-73.95141332"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.77510129","-73.95110256"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.77161438","-73.95887525"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.83493912","-73.94633977"
"Alive","Quercus alba","white oak","Manhattan","40.73222396","-74.0103602"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.76412056","-73.95730556"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.82670869","-73.93788867"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.82615987","-73.9430747"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.76375074","-73.95643767"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.76409614","-73.95724825"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.80613231","-73.94968081"
"Alive","Quercus palustris","pin oak","Manhattan","40.74948731","-74.00816827"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.77007509","-73.99435717"
"Alive","Quercus palustris","pin oak","Manhattan","40.74968699","-74.00827367"
"Alive","Quercus palustris","pin oak","Manhattan","40.82600609","-73.93756673"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.81135498","-73.95178342"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.80363991","-73.9334793"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.807565","-73.94476408"
"Alive","Quercus palustris","pin oak","Manhattan","40.74964788","-74.00825364"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.72323418","-73.98964509"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.77690254","-73.95169944"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.78611086","-73.98114695"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.7614019","-73.97003387"
"Alive","Quercus palustris","pin oak","Manhattan","40.82595103","-73.9374367"
"Alive","Quercus palustris","pin oak","Manhattan","40.7496092","-74.00823307"
"Alive","Quercus palustris","pin oak","Manhattan","40.74953337","-74.00819276"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.72681083","-74.00337144"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.80735438","-73.94426311"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.81478745","-73.94225055"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.81520739","-73.94324033"
"Alive","Quercus palustris","pin oak","Manhattan","40.74981145","-74.00831832"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.77416407","-73.94691455"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.73268952","-74.00888074"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.78669721","-73.97886499"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.78020631","-73.94562263"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.78936657","-73.97541755"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.73256258","-74.00968557"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.75957576","-73.96371105"
